Name,Address,City,State,Zip,source,CISID,cluster_id,confidence
home depot 6871,3373 ronald mcnair way,titusville,fl,327802590,flna,42061314,30794,1
shell(ibc),2244 sarno rd,melbourne,fl,329353004,flna,1857919,30795,1
new haven marathon,700 w new haven ave,melbourne,fl,329014211,flna,42140064,30796,1
coastal/sunoco 255,405 e merritt island cswy,merritt island,fl,329523502,flna,40605,30797,1
coastal/sunoco 2516,102 s orlando ave,cocoa beach,fl,329312724,flna,40607,30798,1
class 6 store aaf,1364 s patrick dr,patrick afb,fl,329253600,flna,1028544,30799,1
kd 3(ibc),710 n courtenay pkwy,merritt island,fl,32953,flna,1125306,30800,1
coastal/sunoco 256,1760 e merritt island cswy,merritt island,fl,329522663,flna,1324518,30801,1
south beach chevron,2100 s orlando ave,cocoa beach,fl,329312260,flna,1624012,30802,1
pafb exchange,514 falcon ave,patrick afb,fl,329253227,flna,1680393,30803,1
sunoco aplus 7715,600 s courtenay pkwy,merritt island,fl,329524910,flna,2398112,30804,1
home depot 234,200 n courtenay pkwy,merritt island,fl,329533403,flna,2521886,30805,1
sunshine fmart 844,844 n banana river dr,merritt island,fl,329525751,flna,42207655,30806,1
circle k 2658037,150 newfound harbor dr,merritt island,fl,329522672,flna,42263099,30807,1
stuckeys 331,4250 hwy 5a,scottsmoor,fl,32775,flna,814410,30808,1
h r united,4353 hwy 46,mims,fl,32754,flna,1218848,30809,1
raceway 6875,2455 s washington ave,titusville,fl,327805061,flna,2486615,30810,1
garden shell,3465 garden st,titusville,fl,327963008,flna,2522984,30811,1
mims foodmart,4412 west main st,mims,fl,32754,flna,42121813,30812,1
circle k 2722111,6004 us highway 1,mims,fl,327545813,flna,42166111,30813,1
coastal/sunoco 260,5858 sisson rd,titusville,fl,32780,flna,233782,30814,1
cvs 3709,6221 n highway 1,cocoa,fl,329274925,flna,255646,30815,1
coastal/sunoco 2515,3414 london blvd,cocoa,fl,32926,flna,264573,30816,1
jj pet bp,5807 n us1,cocoa,fl,32927,flna,1820515,30817,1
walgreens 11992,7415 n highway 1,cocoa,fl,329275008,flna,2436772,30818,1
family dollar 10783,3955 n highway 1,cocoa,fl,329265934,flna,42123430,30819,1
circle k 2658143,7175 n highway 1,cocoa,fl,329275094,flna,42336141,30820,1
bp sunshine food 16,4220 w king st,cocoa,fl,329264165,flna,1111221,30821,1
sunshine food 27,5550 state road 524,cocoa,fl,329262429,flna,1330567,30822,1
raceway 6849,3455 king street,cocoa,fl,32926,flna,2388550,30823,1
sunny food store,775 clearlake rd,cocoa,fl,329225208,flna,2486617,30824,1
dfood beverage,940 peachtree st,cocoa,fl,329227223,flna,42247429,30825,1
cvs 170,701 s orlando ave 17,winter park,fl,327894844,flna,31718,30826,1
las primas grocery,3851 winter rose dr,orlando,fl,328081060,flna,1916119,30827,1
winter park food mar,660 orange ave,winter park,fl,327894702,flna,1916215,30828,1
home depot 6349,5351 diplomat cir,orlando,fl,328105604,flna,2519714,30829,1
walgreens 13920,3301 edgewater drive,winter park,fl,327894932,flna,42045349,30830,1
john young bp (circl,4680 n orange blossom trl,orlando,fl,328041601,flna,42209142,30831,1
circle k shell,5051 edgewater dr,orlando,fl,328105226,flna,42293958,30832,1
chevron,6801 forest city rd,orlando,fl,328104329,flna,1436874,30833,1
discount cigar,403 w kennedy blvd,orlando,fl,328106294,flna,2517333,30834,1
home depot 263,882 w state road 436,altamonte springs,fl,327143006,flna,2520791,30835,1
sunshine express,300 e altamonte dr,altamonte springs,fl,327014402,flna,42213257,30836,1
altamonte marathon,105 e altamonte dr,altamonte springs,fl,327014344,flna,42343795,30837,1
central grocery,948 s central ave,apopka,fl,327033030,flna,1380510,30838,1
apopka discount mark,454 w main st,apopka,fl,327123452,flna,1720286,30839,1
home depot 8926,1670 w orange blossom trl,apopka,fl,327122641,flna,2522312,30840,1
dollar general 3728,4300 clarcona rd,orlando,fl,32810,flna,1711728,30841,1
cvs 2904,6354 n orange blossom trl,orlando,fl,328104202,flna,2056611,30842,1
dollar general 6671,2851 weston ln,orlando,fl,328104438,flna,2170499,30843,1
7-eleven 33640,3830 e. st rd 436,apopka,fl,32703,flna,2281997,30844,1
citgo food mart (ibc,7155 edgewater dr,orlando,fl,328104152,flna,42143619,30845,1
ali bp (circle k) 2,2115 s orange blossom trl,apopka,fl,327037760,flna,42220605,30846,1
cvs 3920,100 international pkwy,heathrow,fl,327467302,flna,1045657,30847,1
home depot 264,4600 w lake mary blvd,lake mary,fl,327464302,flna,2521895,30848,1
7-eleven 37092,4955 county road 46a,sanford,fl,327718826,flna,42140777,30849,1
7-eleven 10056,1145 n sr hwy 436,casselberry,fl,32707,flna,1625,30850,1
veterans canteen,5201 raymond st,orlando,fl,328038208,flna,1542272,30851,1
sunli corp citgo,2400 aloma ave,winter park,fl,327922520,flna,42288539,30852,1
blue energy cu llc(i,1240 n orlando ave,winter park,fl,327891951,flna,42291563,30853,1
five below 6008,1455 state road 436,casselberry,fl,327076522,flna,42316749,30854,1
sav a ton(ibc),191 n country club rd,lake mary,fl,327463239,flna,1192342,30855,1
airport chevron,3001 s orlando dr,sanford,fl,327735317,flna,1342896,30856,1
sunoco,750 w lake mary blvd,lake mary,fl,32746,flna,2146857,30857,1
booze thru,205 s us highway 17 92,longwood,fl,327505585,flna,42346146,30858,1
qwik stop food mart(,303 e 25th st,sanford,fl,327714437,flna,5512,30859,1
circle k 7126,2613 s sanford ave,sanford,fl,327735249,flna,29205,30860,1
coastal/sunoco 2430,2623 s orlando dr,sanford,fl,327735337,flna,206022,30861,1
bravo supermarket,2921 s orlando dr,sanford,fl,327734103,flna,2230936,30862,1
sanford petro inc(ib,1301 w 25th st,sanford,fl,327714241,flna,2426615,30863,1
circle k 2722049,4140 w state road 46,sanford,fl,327719001,flna,42165877,30864,1
hana petro inc(ibc),1116 celery ave,sanford,fl,327712973,flna,42167195,30865,1
bravo 041526,329 sanford ave,sanford,fl,327711968,flna,42297415,30866,1
coastal quick stop,2594 w airport blvd,sanford,fl,327711649,flna,817086,30867,1
discount food,1903 country club rd,sanford,fl,327714090,flna,2511137,30868,1
goldsboro food mart,1410 historic goldsboro blvd,sanford,fl,327712762,flna,42106922,30869,1
food express(ibc),1690 w airport blvd,sanford,fl,327734445,flna,42220954,30870,1
7-eleven 25263,908 wekiva springs rd,longwood,fl,327796062,flna,177046,30871,1
family dollar 6793,488 west dr 436,altamonte springs,fl,327142539,flna,2203514,30872,1
circle k 2721288,1500 piedmont wekiwa rd,apopka,fl,32703,flna,42165242,30873,1
circle k 7113,423 w state road 434,winter springs,fl,32708,flna,29193,30874,1
home depot 262,3455 s us highway 17/92,casselberry,fl,327072969,flna,2520467,30875,1
mahant ent inc,798 w state road 434,longwood,fl,327505124,flna,42226464,30876,1
longwood rs,100 dog track rd,longwood,fl,327506404,flna,42275902,30877,1
7-eleven 36690,9495 s us highway 17/92,maitland,fl,327513364,flna,42126201,30878,1
gfs 1921,1140 1140 east altamonte drive,altamonte springs,fl,32701,flna,42348366,30879,1
cvs 3921,12339 s orange blossom trl,orlando,fl,328376215,flna,1152543,30880,1
sedanos 40,12981 s orange blossom trl,orlando,fl,328376592,flna,1845926,30881,1
walgreens 5339,13880 town ctr,orlando,fl,32809,flna,1851485,30882,1
walgreens 11221,13989 landstar blvd,orlando,fl,328245501,flna,2415659,30883,1
home depot 6328,13121 s orange blossom trl,orlando,fl,328376599,flna,2522291,30884,1
citgo llc gendy,12531 s orange blossom trl,orlando,fl,328378585,flna,42192498,30885,1
j b discount,11 neptune rd,kissimmee,fl,347445203,flna,1277392,30886,1
one stop,1901 michigan ave,kissimmee,fl,347443504,flna,2132848,30887,1
home depot 265,2601 w vine st,kissimmee,fl,347413972,flna,2519649,30888,1
kissimmee produce,1421 n john young pkwy,kissimmee,fl,347413212,flna,42118572,30889,1
la placita,519 e vine st,kissimmee,fl,347444275,flna,42248150,30890,1
circle k 2655695,901 e vine st,kissimmee,fl,347444550,flna,42286641,30891,1
orlando mccoy st,7151 earheart dr mccoy annex,orlando,fl,32827,flna,1245321,30892,1
b-line,8101 narcoossee rd,orlando,fl,328225551,flna,1705381,30893,1
lee vista chevron,5928 butler national dr,orlando,fl,328225084,flna,1830415,30894,1
home depot 6869,7007 narcoossee rd,orlando,fl,328225531,flna,2525229,30895,1
7-eleven 32135,11008 sobt,orlando,fl,328090000,flna,1462905,30896,1
bravo supermarket,12402 s orange,orlando,fl,32837,flna,42148363,30897,1
white oak 67,5850 central florida pkwy,orlando,fl,328218640,flna,42315759,30898,1
7-eleven 34164,3601 canoe creek rd,saint cloud,fl,347729106,flna,2531532,30899,1
holopaw mini mart(ib,8900 e irlo bronson,saint cloud,fl,34773,flna,1850398,30900,1
a z sunoco food ma,719 13th st,saint cloud,fl,347694529,flna,2086707,30901,1
wawa 5123,1125 e irlo bronson memorial hwy,kissimmee,fl,347443543,flna,42076713,30902,1
dollar tree 5147,1000 plaza dr,kissimmee,fl,347434069,flna,42075513,30903,1
circle k otr 238010,2481 n narcoossee rd,saint cloud,fl,347718754,flna,42092697,30904,1
orlando veterans med,13800 veterans way,orlando,fl,328277401,flna,42182198,30905,1
cvs 3139,supplier 873919,saint cloud,fl,34769,flna,31787,30906,1
walgreens no 6568,2242 boggy creek rd,kissimmee,fl,347444431,flna,2044535,30907,1
canoe creek shell,mile marker 229,saint cloud,fl,34769,flna,2445374,30908,1
home depot 6350,4560 13th st,saint cloud,fl,347696706,flna,2522303,30909,1
family dollar 8725,2600 simpson rd,kissimmee,fl,347444674,flna,2526922,30910,1
bravo supermarket,3081 michigan ave,kissimmee,fl,347441564,flna,2224255,30911,1
cvs 3114,2426 hwy 1792,orange city,fl,32763,flna,31780,30912,1
cvs 3673,2713 s woodland blvd,deland,fl,327207005,flna,251605,30913,1
monu enterprises inc,495 n volusia ave,orange city,fl,327635107,flna,1994423,30914,1
bravo supermarket 4,2413 enterprise rd,orange city,fl,327637964,flna,2289628,30915,1
ahflorida hospital-,1055 saxon blvd,orange city,fl,327638468,flna,2445728,30916,1
home depot 6323,2300 veterans memorial pkwy,orange city,fl,327631701,flna,42061287,30917,1
compare spmkt,1870 providence blvd,deltona,fl,327253878,flna,816838,30918,1
racetrac 2413,20001 saxon blvd,deltona,fl,32725,flna,42227979,30919,1
deleonsprings valero,5145 us highway 17,de leon springs,fl,321304224,flna,1117164,30920,1
astro convenience,1286 e international speedway blvd,deland,fl,327242520,flna,42191823,30921,1
royal gas,547 w new york ave,deland,fl,327205350,flna,1335483,30922,1
express mart,901 s woodland blvd,deland,fl,327207321,flna,1942767,30923,1
corner store,702 s spring garden ave,deland,fl,327206673,flna,2016404,30924,1
sunoco aplus 2724,1001 n woodland blvd,deland,fl,327202736,flna,42001990,30925,1
dollar general 20920,800 fort smith blvd,deltona,fl,32738,flna,42344600,30926,1
winn-dixie 2237,2 n us hwy 17-92,debary,fl,32713,flna,260981,30927,1
walgreens 10497,15 n hwy 1792,debary,fl,32713,flna,2396247,30928,1
walmart sc 563,2620 enterprise rd,orange city,fl,327638216,flna,163669,30929,1
walmart sc imp 1220,5176 w colonial dr,orlando,fl,328087604,flna,1767847,30930,1
publix 301,951 service rd 434 n,altamonte springs,fl,32714,flna,251010,30931,1
colonial plaza citgo,2705 e colonial dr,orlando,fl,328035024,flna,1089978,30932,1
corrine dr texaco,2924 corrine dr,orlando,fl,328032236,flna,1591650,30933,1
7-eleven 32698,x magnolia,orlando,fl,32801,flna,1695154,30934,1
magurie sunoco,3025 e colonial dr,orlando,fl,328035005,flna,1949319,30935,1
five below 6016,2522b e colonial dr,orlando,fl,328035021,flna,42296702,30936,1
mjm mobile food stor,18406 e colonial dr,orlando,fl,328209991,flna,1614090,30937,1
walgreens 9074,1000 avalon park east blvd,orlando,fl,32828,flna,2246218,30938,1
wawa 5142,14548 e colonial dr,orlando,fl,328265121,flna,42128279,30939,1
serena enterprises l,9456 2nd ave,orlando,fl,328249173,flna,1741074,30940,1
j.i.s. investment co,8220 s orange blossom trl,orlando,fl,328097606,flna,2159581,30941,1
gfs 1927,8550 s orange blossom trl,orlando,fl,328097971,flna,42342782,30942,1
racetrac 559,1901 n alafaya trl,orlando,fl,328264722,flna,1557899,30943,1
home depot 6331,350 n alafaya trl,orlando,fl,328287000,flna,2520347,30944,1
mobil a61 49,1112 n semoran blvd,orlando,fl,328073533,flna,1353389,30945,1
pd discount bev,5781 la costa dr,orlando,fl,328072907,flna,1701387,30946,1
home depot 266,6130 e colonial dr,orlando,fl,328073414,flna,2521896,30947,1
marathon,1 n semoran blvd,orlando,fl,328073321,flna,42148422,30948,1
golden zone,707 n goldenrod rd,orlando,fl,328076286,flna,42299541,30949,1
chuluota grocery,95 e 7th st,chuluota,fl,327668829,flna,1302535,30950,1
dollar general 13347,1077 w broadway st,oviedo,fl,327659231,flna,42064419,30951,1
itig quick mart,7105 s orange ave,orlando,fl,328096050,flna,1804810,30952,1
kwik mart,2835 s bumby ave,orlando,fl,328068703,flna,1811653,30953,1
la frutera,423 w lancaster rd,orlando,fl,328094914,flna,2231006,30954,1
star food 455 (shel,455 w oak ridge rd,orlando,fl,328094018,flna,2456657,30955,1
city store,2893 delaney ave,orlando,fl,328065412,flna,42148563,30956,1
rays deli,6101 s orange ave,orlando,fl,328095122,flna,42225792,30957,1
lg stores inc,590 w oak ridge rd,orlando,fl,328094078,flna,42232833,30958,1
chevron,10526 e colonial dr,orlando,fl,328174426,flna,42291792,30959,1
right way 3,1713 conway rd,orlando,fl,328122748,flna,1475224,30960,1
7-eleven 35328,3400 conway rd,orlando,fl,328127602,flna,42052830,30961,1
food max,4980 hall rd,orlando,fl,328171073,flna,1742456,30962,1
cvs 5239,749 uinversity,winter park,fl,32792,flna,2042005,30963,1
family dollar 6363,4076 s goldenrod rd,orlando,fl,328225623,flna,2167592,30964,1
target 2032,7414 university blvd,winter park,fl,327928818,flna,2198266,30965,1
racetrac 2440,7235 universal blvd,orlando,fl,328198353,flna,42248708,30966,1
remax food inc,4550 n goldenrod rd,winter park,fl,327929018,flna,42249902,30967,1
itig,3200 s goldenrod rd,orlando,fl,328225735,flna,1940532,30968,1
goodies mart,4600 sun vista way,orlando,fl,32822,flna,42080212,30969,1
js food and lotto,2099 s goldenrod rd,orlando,fl,328228053,flna,42105172,30970,1
super petroleum 15,10024 lee vista blvd,orlando,fl,328298030,flna,42343787,30971,1
target 897,820 oveido cros,oviedo,fl,32765,flna,1293896,30972,1
cvs 3490,5650 red bud rd,winter springs,fl,32708,flna,1571221,30973,1
big lots 565,1542 s state rd 436,casselberry,fl,32707,flna,2053549,30974,1
sunoco,1735 state road 436,winter park,fl,327921965,flna,2147902,30975,1
walgreens 11583,1000 w broadway st ste 101,oviedo,fl,327659261,flna,2195479,30976,1
home depot 287,1900 w state road 426,oviedo,fl,327658823,flna,2520185,30977,1
circle k 2708959,1515 s semoran blvd,orlando,fl,328072919,flna,42044526,30978,1
dollar tree 971,1442 state road 436 ste 1052,casselberry,fl,327076571,flna,42078574,30979,1
john food market,3220 w state road 426,oviedo,fl,327659994,flna,42297602,30980,1
publix 379,3385 south us 1792 unit 181,casselberry,fl,32707,flna,837896,30981,1
food store,5400 s state road 7,davie,fl,333146406,flna,820995,30982,1
a m disc bev 23,2424 n congress ave,west palm bch,fl,334096355,flna,822168,30983,1
two gs market and d,14500 okeechobee rd,fort pierce,fl,349454911,flna,822304,30984,1
parmar beverage,3081 se dixie hwy,stuart,fl,349975041,flna,822381,30985,1
big minni food store,7214 taft st,hollywood,fl,330245430,flna,847205,30986,1
a s beverage,7134 s military trl,lake worth,fl,334637812,flna,1158045,30987,1
vero mobil mart,4315 20th st,vero beach,fl,329662201,flna,1348540,30988,1
perkins ind riv phar,3721 10th ct,vero beach,fl,329606559,flna,1351484,30989,1
third base beverage,2828 sw port st lucie blvd,port saint lucie,fl,349532883,flna,1370295,30990,1
pettway grocery,10230 se dixie hwy,hobe sound,fl,334554804,flna,1382379,30991,1
ocean grocer inc,1403 n ocean dr,hollywood,fl,330193314,flna,1395309,30992,1
coyote market,5500 saint lucie blvd,fort pierce,fl,349469056,flna,1530619,30993,1
quick stop and deli,7154 n nob hill rd,tamarac,fl,333211839,flna,1627506,30994,1
pardise shell,5010 military trl,delray beach,fl,33484,flna,1634368,30995,1
wellman enter,2208 idlewild rd,west palm beach,fl,334102599,flna,1705131,30996,1
pirates cove resort,4307 se bayview st,stuart,fl,349976807,flna,1719086,30997,1
jupiter drugs,1025 military trl,jupiter,fl,334587040,flna,1719094,30998,1
budget drugs 4,2500 e hallandale beach blvd,hallandale beach,fl,330094834,flna,1735588,30999,1
lighthouse point mar,2831 marina cir,lighthouse point,fl,330648298,flna,1743853,31000,1
one stop food store,1212 state road 70 e,okeechobee,fl,349724501,flna,1781450,31001,1
davie food mart,2508 davie blvd,fort lauderdale,fl,333123028,flna,1812803,31002,1
pompano exxon,329 n federal hwy,pompano beach,fl,330624309,flna,1823439,31003,1
19th st food stop,3851 nw 19th st,lauderdale lakes,fl,333114123,flna,1845504,31004,1
city discount bevera,227 s state road 7,margate,fl,330685702,flna,1846745,31005,1
alpine corner store,3221 n 75th ter,hollywood,fl,330242350,flna,1911801,31006,1
jupiter costal,1500 n us highway 1,tequesta,fl,334693233,flna,1924356,31007,1
la central,1726 okeechobee rd,fort pierce,fl,349503946,flna,1999746,31008,1
5th st cafe,509 s dixie hwy e,pompano beach,fl,330606911,flna,1999814,31009,1
plantation citgo,5271 w broward blvd,plantation,fl,333172695,flna,2006247,31010,1
boca hess,1380 n federal hwy,boca raton,fl,334322834,flna,2008114,31011,1
boca marathon,1655 n federal hwy,boca raton,fl,334321929,flna,2044125,31012,1
super stop,6621 taft st,hollywood,fl,330244010,flna,2086316,31013,1
farm store super st,4420 ne 1st ter,oakland park,fl,333341520,flna,2179964,31014,1
r and r discount bev,3215 s us highway 1,fort pierce,fl,349828114,flna,2187642,31015,1
national food,443 w prospect rd,oakland park,fl,333093929,flna,2226721,31016,1
beverage north palm,1037 marina dr,north palm beach,fl,334083999,flna,2254846,31017,1
forrest hills liquor,9156 forest hill blvd,wellington,fl,334116564,flna,2272288,31018,1
d and h discount bev,2309 ne 5th ave,pompano beach,fl,330645501,flna,2279700,31019,1
el mercadito,2485 se bonita st,stuart,fl,349975003,flna,2280319,31020,1
"dixie united, inc.",430 s dixie hwy,lake worth,fl,334604459,flna,2286531,31021,1
"dixie united, inc.",4281 10th ave n,palm springs,fl,334612310,flna,2286532,31022,1
stop shop,3802 s congress ave,palm springs,fl,334614130,flna,2290744,31023,1
quickmart,10416 w sample rd,coral springs,fl,330653943,flna,2293442,31024,1
jupiter pointe marin,18701 se federal hwy,jupiter,fl,334691719,flna,2379998,31025,1
mile high sandwich s,828 n dixie hwy,hollywood,fl,330203908,flna,2385766,31026,1
crystal lake chevron,390 w sample rd,pompano beach,fl,330642757,flna,2391875,31027,1
newport cove marine,255 e 22nd ct,riviera beach,fl,334044582,flna,2399396,31028,1
the pickle barrel,133 e hillsboro blvd,deerfield beach,fl,334413535,flna,2403850,31029,1
gardens wine spiri,2538 pga blvd,palm beach gardens,fl,334102902,flna,2444424,31030,1
graces food store,4043 w atlantic ave,delray beach,fl,334453904,flna,2444443,31031,1
green acres food mar,5470 10th ave n,greenacres,fl,334632070,flna,2450330,31032,1
j c discount bever,1018 sw bayshore blvd,port saint lucie,fl,349832400,flna,2456270,31033,1
boynton ace hardware,510 e boynton beach blvd,boynton beach,fl,334354141,flna,2463471,31034,1
kwik stop,614 ne 8th st,hallandale beach,fl,330092512,flna,2471932,31035,1
medical plaza pharma,201 nw 82nd ave,plantation,fl,333247808,flna,2475279,31036,1
forest hill mobil,6715 s dixie hwy,west palm beach,fl,334054601,flna,2480577,31037,1
benzana enterprises,2300 n nob hill rd,sunrise,fl,333225317,flna,2480854,31038,1
westside market,1029 w las olas blvd,fort lauderdale,fl,333127153,flna,2490885,31039,1
bmp inc.,420 n us highway 1,fort pierce,fl,349503051,flna,2497490,31040,1
texaco,701 belvedere rd,west palm beach,fl,334051107,flna,2497768,31041,1
collier true value,1970 ne 45th st,oakland park,fl,333085113,flna,2501279,31042,1
aribah quick stop 2,3263 sierra dr,lake worth,fl,334612845,flna,2511488,31043,1
lewis pharmacy 01,235 s county rd,palm beach,fl,334804294,flna,2520657,31044,1
palm beach port mobi,1201 broadway,riviera beach,fl,334046926,flna,2527782,31045,1
23 liquors,3163 w hallandale beach blvd,hallandale,fl,330095121,flna,42000737,31046,1
g p mexicana,1903 20th st,vero beach,fl,329603571,flna,42011315,31047,1
euean food,1500 e sample rd,pompano beach,fl,330646249,flna,42011992,31048,1
bp amoco,4111 okeechobee blvd,west palm beach,fl,334093203,flna,42016543,31049,1
margate marathon,804 n state road 7,margate,fl,330634518,flna,42033791,31050,1
palm beach pharmacy,1411 n flagler dr,west palm beach,fl,334013404,flna,42044381,31051,1
lighthouse sunoco,9730 alternate a1a,palm beach gardens,fl,334104901,flna,42047698,31052,1
ss dolar plus,8300 w oakland park blvd,sunrise,fl,333517308,flna,42049851,31053,1
vero beach hardware,3555 9th st sw,vero beach,fl,329684122,flna,42057050,31054,1
chevron,998 s federal hwy,deerfield beach,fl,334415770,flna,42069201,31055,1
kwick stop,121 e woolbright rd,boynton beach,fl,334356007,flna,42070475,31056,1
jb quick stop,2400 ne indian river dr,jensen beach,fl,349575204,flna,42073460,31057,1
el charro liquor,1705 s military trl,west palm beach,fl,334156401,flna,42074479,31058,1
aj adames inc,7961 s us highway 1,port st lucie,fl,349522349,flna,42082081,31059,1
bay shore disc bever,900 sw bayshore blvd,port st lucie,fl,349831804,flna,42085880,31060,1
shimesh enterprise i,1802 orange ave,fort pierce,fl,349503878,flna,42091878,31061,1
hollywood mobil,6650 hollywood blvd,pembroke pines,fl,330247649,flna,42095739,31062,1
snowy mini 2,2501 s ocean dr,hollywood,fl,330192633,flna,42119052,31063,1
healthy corner,3001 s ocean dr,hollywood,fl,330192830,flna,42119423,31064,1
peoples food mart,511 s parrott ave,okeechobee,fl,349744344,flna,42130193,31065,1
a a petroluem llc,1901 us highway 1,vero beach,fl,329605417,flna,42179955,31066,1
almeida 11 gas inc,92439 overseas hwy,tavernier,fl,330702761,flna,42188154,31067,1
gs beer and wine,9058 se bridge rd,hobe sound,fl,334555313,flna,42188508,31068,1
taha marine,3109 e atlantic blvd,pompano beach,fl,330625010,flna,42189106,31069,1
3m discount express,610 s military trl,west palm beach,fl,334153959,flna,42190066,31070,1
midway kwik stop inc,4935 oleander ave,fort pierce,fl,349824213,flna,42200363,31071,1
food plus food store,2691 n dixie hwy,pompano beach,fl,330644568,flna,42204935,31072,1
lalani grocery,2412 taylor st,hollywood,fl,330204320,flna,42206336,31073,1
buddys foodmart,5100 w commercial blvd,tamarac,fl,333192834,flna,42209654,31074,1
s and k food mart in,2765 forest hill blvd,west palm beach,fl,334065955,flna,42214309,31075,1
federal market place,211 s federal hwy,lake worth,fl,334604230,flna,42221968,31076,1
kanner texaco,6350 s kanner hwy,stuart,fl,349976317,flna,42226430,31077,1
sunshine 65,4299 w hillsboro blvd,coconut creek,fl,330733257,flna,42227934,31078,1
us discount beverage,856 nottingham blvd,west palm beach,fl,334052566,flna,42229965,31079,1
chevoron gas station,445 se 6th ave,delray beach,fl,334835230,flna,42237110,31080,1
ocean blvd food mart,6391 stirling rd,davie,fl,333147216,flna,42237883,31081,1
island beverage,9128 se bridge rd,hobe sound,fl,334554421,flna,42239411,31082,1
indian town marina,16300 sw famel ave,indiantown,fl,349563599,flna,42242451,31083,1
mobil hd fuel inc,1510 hypoluxo rd,lantana,fl,334624243,flna,42247259,31084,1
anzar abir inc,3325 griffin rd,fort lauderdale,fl,333125500,flna,42247516,31085,1
pharmacy at abacoa,1155 main st,jupiter,fl,334585263,flna,42249256,31086,1
amaar super farm inc,6341 johnson st,hollywood,fl,330247721,flna,42250681,31087,1
big daddys,959 w state road 84,ft lauderdale,fl,333152431,flna,42257199,31088,1
naples auto center,1900 n state road 7,lauderdale lakes,fl,333137051,flna,42258054,31089,1
lakeworth citgo,632 n dixie hwy,lake worth,fl,334603078,flna,42261975,31090,1
europa gourmet marke,1422 s federal hwy,hollywood,fl,330206342,flna,42261981,31091,1
la michoacana grocer,2503 indiana ave,fort pierce,fl,349474645,flna,42261982,31092,1
sunoco gas station,1531 w state road 84,fort lauderdale,fl,333152216,flna,42268402,31093,1
delray city laundrom,1009 sw 10th st,delray beach,fl,334441202,flna,42269833,31094,1
lake worth laundry,6416 lake worth rd,greenacres,fl,334633008,flna,42277619,31095,1
faster 7 food store,1801 n 66th ave,hollywood,fl,330244017,flna,42278816,31096,1
sonoco star,106 s dixie hwy,lantana,fl,334623211,flna,42279910,31097,1
kwick pic food store,9377 highway a1a alt,lake park,fl,334031438,flna,42283792,31098,1
rocket food mart,3227 s us highway 1,fort pierce,fl,349826346,flna,42286325,31099,1
all pro aquisitions,5675 s us highway 1,fort pierce,fl,349827373,flna,42289723,31100,1
kwik stop,13260 w broward blvd,plantation,fl,333252228,flna,42290589,31101,1
los primos ii,819 n dixie hwy,lake worth,fl,334602528,flna,42291322,31102,1
marathon mart,3030 s 25th st,fort pierce,fl,349815258,flna,42292378,31103,1
northern tool 612,2101 w atlantic blvd,pompano beach,fl,330692635,flna,42293155,31104,1
logiscic pro,11218 wiles rd,coral springs,fl,330762122,flna,42293251,31105,1
mobil gas station,1200 w hillsboro blvd,deerfield beach,fl,334421715,flna,42293937,31106,1
j and n drive thru a,4920 coconut creek pkwy,coconut creek,fl,330633910,flna,42295553,31107,1
sankata inc,5918 okeechobee blvd,west palm beach,fl,334174324,flna,42296321,31108,1
bjs corner store in,7385 davie road ext,hollywood,fl,330242421,flna,42296782,31109,1
mr grocer,3701 nw 9th ave,deerfield beach,fl,330641944,flna,42297285,31110,1
wilton manors food m,1450 ne 26th st,wilton manors,fl,333051322,flna,42298181,31111,1
carls chevron,7801 w sample rd,coral springs,fl,330654709,flna,42301514,31112,1
ortiz freshsupermart,1905 nw 21st ave,fort lauderdale,fl,333113401,flna,42301524,31113,1
kwik stop,118 n 46th ave,hollywood,fl,330216602,flna,42303746,31114,1
him light point inc,4915 n federal hwy,pompano beach,fl,330647007,flna,42307338,31115,1
lush enterprises llc,6921 nw 88th ave,tamarac,fl,333213221,flna,42307450,31116,1
s a service inc,1601 w copans rd,pompano beach,fl,330641546,flna,42307695,31117,1
marathon,200 e pembroke rd,hallandale beach,fl,330092439,flna,42310427,31118,1
mashallah ventures l,23013 sandalfoot plaza dr,boca raton,fl,334286626,flna,42311797,31119,1
super stop food stor,19301 nw 2nd ave,miami,fl,331693312,flna,42315927,31120,1
us 1 discount,2725 s us highway 1,fort pierce,fl,349825901,flna,42319657,31121,1
sonoco,5391 n federal hwy,pompano beach,fl,330647005,flna,42319697,31122,1
kwik stop food mor,3493 n dixie hwy,oakland park,fl,333342872,flna,42320821,31123,1
dove investments llc,7039 taft st,hollywood,fl,330243803,flna,42320966,31124,1
kfree enterprises in,2149 ne 48th st,lighthouse point,fl,330647145,flna,42322243,31125,1
miriam and adam inve,3613 s military trl,lake worth,fl,334638733,flna,42322595,31126,1
marathon gas station,9605 westview dr,coral springs,fl,330762507,flna,42324983,31127,1
diamond liquors,10377 royal palm blvd,coral springs,fl,330654817,flna,42324984,31128,1
boathouse marine cen,599 s federal hwy,pompano beach,fl,330625903,flna,42327418,31129,1
shop smart llc,2001 ne 39th st,lighthouse point,fl,330647445,flna,42328580,31130,1
bof community market,1042 nw 9th ave,fort lauderdale,fl,333116221,flna,42331027,31131,1
sunoco gas station,1009 n state road 7,royal palm beach,fl,334115117,flna,42332073,31132,1
liquor hub,21643 fl-7,boca raton,fl,33428,flna,42332564,31133,1
